,Text,Raw tokens,Token length,Tokenized,NLTK ref sentiment,roberta_labeled
1474,"President-elect Biden calls himself a no malarkey guy. So as he picks his Cabinet, we're asking him to appoint and Learn more: website_name #CabinetClimateTest website_name ","['President-elect', 'Biden', 'calls', 'malarkey', 'guy', '.', 'So', 'picks', 'Cabinet', ',', ""'re"", 'asking', 'appoint', 'Learn', ':', 'website_name', '#', 'CabinetClimateTest', 'website_name']",19,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 2, 796, 5001, 378, 1, 84, 684, 1512, 3, 69, 549, 5001, 5001, 13, 6, 11, 5001, 6]",-0.296,2.0
1475,"Get ready America. Remember that Hitler, Mussolini, Mao, Castro, and the current leader of Venezuela all preached some form of socialism on their way to power. And all of them disarmed the citizens. Biden just wants the ammunition. Same results. ","['Get', 'ready', 'America', '.', 'Remember', 'Hitler', ',', 'Mussolini', ',', 'Mao', ',', 'Castro', ',', 'current', 'leader', 'Venezuela', 'preached', 'form', 'socialism', 'way', 'power', '.', 'And', 'disarmed', 'citizens', '.', 'Biden', 'wants', 'ammunition', '.', 'Same', 'results', '.']",33,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 380, 580, 110, 1, 567, 1329, 3, 5001, 3, 5001, 3, 5001, 3, 697, 278, 2039, 5001, 2502, 1677, 86, 150, 1, 53, 5001, 1061, 1, 2, 154, 5001, 1, 837, 419, 1]",0.3612,0.0
1476,"Biden has been a public servant for 40+ years and has multiple multi million dollar houses.... Yea you right the left is all perfect. So if trump is lining his pockets while his net worth has went down half a billion dollars since office, and Biden somehow has that.... Yea idk. ","['Biden', 'public', 'servant', '40+', 'years', 'multiple', 'multi', 'million', 'dollar', 'houses', '....', 'Yea', 'right', 'left', 'perfect', '.', 'So', 'trump', 'lining', 'pockets', 'net', 'worth', 'went', 'half', 'billion', 'dollars', 'since', 'office', ',', 'Biden', 'somehow', '....', 'Yea', 'idk', '.']",35,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 744, 2500, 5001, 105, 2731, 5001, 121, 1447, 1788, 136, 1703, 77, 258, 2771, 1, 84, 101, 5001, 1001, 5001, 2504, 332, 596, 1446, 993, 179, 48, 3, 2, 912, 136, 1703, 2654, 1]",0.6369,2.0
1477,Just like “2 weeks to Flatten the curve” - Biden Says He'll Ask All Americans to Wear Masks for 100 Days - Bloomberg website_name ,"['Just', 'like', '“', '2', 'weeks', 'Flatten', 'curve', '”', '-', 'Biden', 'Says', 'He', ""'ll"", 'Ask', 'All', 'Americans', 'Wear', 'Masks', '100', 'Days', '-', 'Bloomberg', 'website_name']",23,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 113, 21, 39, 129, 733, 5001, 5001, 40, 51, 2, 561, 27, 104, 1218, 204, 32, 2697, 2698, 23, 1700, 51, 5001, 6]",0.3612,2.0
1478,Maybe this is what you should focus on instead of whether Biden is dodging a question (he was not). Mitch McConnell continues to keep help from Americans!! Focus!! #StimulusChecksNOW ,"['Maybe', 'focus', 'instead', 'whether', 'Biden', 'dodging', 'question', '(', ')', '.', 'Mitch', 'McConnell', 'continues', 'keep', 'help', 'Americans', '!', '!', 'Focus', '!', '!', '#', 'StimulusChecksNOW']",23,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 347, 970, 598, 810, 2, 5001, 467, 71, 62, 1, 683, 197, 986, 182, 169, 32, 4, 4, 2707, 4, 4, 11, 5001]",0.5374,0.0
1479,This? 🤣 So Joe Biden's 5 million dollar forgivable “loan” from China emails and the 1 billion dollars Biden withheld from Ukraine until Viktor Shokin was fired so he could no longer investigate Hunter &amp; Burisma are just no big deal. Makes sense. ,"['This', '?', '🤣', 'So', 'Joe', 'Biden', ""'s"", '5', 'million', 'dollar', 'forgivable', '“', 'loan', '”', 'China', 'emails', '1', 'billion', 'dollars', 'Biden', 'withheld', 'Ukraine', 'Viktor', 'Shokin', 'fired', 'could', 'longer', 'investigate', 'Hunter', '&', 'amp', ';', 'Burisma', 'big', 'deal', '.', 'Makes', 'sense', '.']",39,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 8, 1398, 84, 12, 2, 5, 374, 121, 1447, 5001, 39, 2345, 40, 91, 5001, 186, 1446, 993, 2, 5001, 1243, 5001, 5001, 693, 60, 765, 2646, 178, 22, 24, 18, 5001, 396, 231, 1, 1734, 512, 1]",-0.7029,0.0
1480,NOPE AND BIDEN IS NOT GOING IN AS PRESIDENT......WATCH AND LISTEN TO WHAT I SAY.....GOD IS IN CONTROL OF THIS AND WILL SHOW HIS GREATNESS AND POWERFUL MOVEMENT HERE SHORTLY..... ,"['NOPE', 'AND', 'BIDEN', 'IS', 'NOT', 'GOING', 'IN', 'AS', 'PRESIDENT', '......', 'WATCH', 'AND', 'LISTEN', 'TO', 'WHAT', 'I', 'SAY', '.....', 'GOD', 'IS', 'IN', 'CONTROL', 'OF', 'THIS', 'AND', 'WILL', 'SHOW', 'HIS', 'GREATNESS', 'AND', 'POWERFUL', 'MOVEMENT', 'HERE', 'SHORTLY', '.....']",35,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5001, 376, 35, 167, 149, 1270, 369, 2772, 157, 1272, 2527, 376, 5001, 143, 1930, 7, 2773, 494, 5001, 167, 369, 2774, 266, 906, 376, 411, 1967, 1479, 5001, 376, 5001, 5001, 2107, 5001, 494]",0.4215,1.0
1481,BIDEN CANT DO SHIT WHILE MITCH IS IN CONTROL. website_name ,"['BIDEN', 'CANT', 'DO', 'SHIT', 'WHILE', 'MITCH', 'IS', 'IN', 'CONTROL', '.', 'website_name']",11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 5001, 584, 5001, 5001, 5001, 167, 369, 2774, 1, 6]",0.5372,0.0
1482,Why would Biden concede when he won the election? ,"['Why', 'would', 'Biden', 'concede', 'election', '?']",6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 237, 16, 2, 1271, 19, 8]",0.5719,2.0
1483,"#drellenbrandt #StopTheSteal #StopTheCoup Headline: China Publishes Fake Image of Australian Soldier Beheading Afghan Child (it was really a goat) How different is this, really, from MSM printing/airing Faux-Prez Biden's Fantasy Administration picks? 🐐🐐🐐🐐🐐 ","['#', 'drellenbrandt', '#', 'StopTheSteal', '#', 'StopTheCoup', 'Headline', ':', 'China', 'Publishes', 'Fake', 'Image', 'Australian', 'Soldier', 'Beheading', 'Afghan', 'Child', '(', 'really', 'goat', ')', 'How', 'different', ',', 'really', ',', 'MSM', 'printing/airing', 'Faux-Prez', 'Biden', ""'s"", 'Fantasy', 'Administration', 'picks', '?', '🐐🐐🐐🐐🐐']",36,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 5001, 11, 5001, 11, 5001, 5001, 13, 91, 5001, 1592, 5001, 5001, 5001, 5001, 5001, 1615, 71, 132, 5001, 62, 99, 667, 3, 132, 3, 577, 5001, 5001, 2, 5, 2398, 340, 684, 8, 5001]",-0.4767,0.0
1484,His crap doesn't even make any sense - why would L'il Kim want Biden over the pumpkin? ,"['His', 'crap', ""n't"", 'even', 'make', 'sense', '-', 'would', ""L'il"", 'Kim', 'want', 'Biden', 'pumpkin', '?']",14,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 524, 661, 9, 92, 89, 512, 51, 16, 5001, 2775, 66, 2, 5001, 8]",-0.3182,0.0
1485,I LOVE Biden! So great to finally have a true leader again! ,"['I', 'LOVE', 'Biden', '!', 'So', 'great', 'finally', 'true', 'leader', '!']",10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 5001, 2, 4, 84, 290, 1627, 282, 278, 4]",0.9288,1.0
1486,Can't wait til they show the Biden execution. ,"['Ca', ""n't"", 'wait', 'til', 'show', 'Biden', 'execution', '.']",8,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 422, 9, 223, 5001, 423, 2, 1359, 1]",0.0,1.0
1487,None of it proven. Of course. Donrlt you worry about the record covid deaths. Biden will fix your mess ,"['None', 'proven', '.', 'Of', 'course', '.', 'Donrlt', 'worry', 'record', 'covid', 'deaths', '.', 'Biden', 'fix', 'mess']",15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2359, 628, 1, 241, 319, 1, 5001, 415, 391, 944, 1613, 1, 2, 399, 2372]",-0.6597,0.0
1488,President-elect Joe Biden told CNN's Jake Tapper on Thursday that he has asked Dr. Anthony Fauci to be a chief medical adviser and part of his Covid-19 response team when his administration begins next year. ,"['President-elect', 'Joe', 'Biden', 'told', 'CNN', ""'s"", 'Jake', 'Tapper', 'Thursday', 'asked', 'Dr.', 'Anthony', 'Fauci', 'chief', 'medical', 'adviser', 'part', 'Covid-19', 'response', 'team', 'administration', 'begins', 'next', 'year', '.']",25,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 12, 2, 213, 79, 5, 408, 572, 698, 130, 138, 172, 57, 168, 161, 194, 257, 752, 531, 75, 47, 1063, 155, 233, 1]",0.0,2.0
1489,Didn't they all vote for Biden? ,"['Did', ""n't"", 'vote', 'Biden', '?']",5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 269, 9, 58, 2, 8]",0.0,2.0
1490,"American people we must wake up Biden its not stiing from MR TRUMP they are stling from you ,,,,people dont see democrats are trying to control you wake wake up ","['American', 'people', 'must', 'wake', 'Biden', 'stiing', 'MR', 'TRUMP', 'stling', ',', ',', ',', ',people', 'dont', 'see', 'democrats', 'trying', 'control', 'wake', 'wake']",20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 147, 20, 196, 783, 2, 5001, 5001, 250, 5001, 3, 3, 3, 5001, 969, 76, 382, 181, 506, 783, 783]",0.0,0.0
1491,Biden says he's likely to ask the country to wear a mask for 100 days - ABC News - website_name via ,"['Biden', 'says', ""'s"", 'likely', 'ask', 'country', 'wear', 'mask', '100', 'days', '-', 'ABC', 'News', '-', 'website_name', 'via']",16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 44, 5, 559, 52, 125, 42, 108, 23, 28, 51, 5001, 267, 51, 6, 56]",0.0,2.0
1492,Thought you said it would crash if Biden “gets in”. website_name ,"['Thought', 'said', 'would', 'crash', 'Biden', '“', 'gets', '”', '.', 'website_name']",10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1004, 61, 16, 226, 2, 39, 164, 40, 1, 6]",-0.4019,2.0
1493,"Don't worry everyone, once Biden is inaugurated we will get a $5 Whole Foods gift card and a list coding classes to sign up for. ","['Do', ""n't"", 'worry', 'everyone', ',', 'Biden', 'inaugurated', 'get', '$', '5', 'Whole', 'Foods', 'gift', 'card', 'list', 'coding', 'classes', 'sign', '.']",19,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 123, 9, 415, 243, 3, 2, 451, 36, 246, 374, 5001, 5001, 1292, 1621, 1205, 5001, 5001, 505, 1]",0.6492,1.0
1494,I just signed a petition: President-elect Joe Biden &amp; Congress must enact democracy reform. Sign here: website_name ,"['I', 'signed', 'petition', ':', 'President-elect', 'Joe', 'Biden', '&', 'amp', ';', 'Congress', 'must', 'enact', 'democracy', 'reform', '.', 'Sign', ':', 'website_name']",19,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 2131, 2358, 13, 68, 12, 2, 22, 24, 18, 173, 196, 5001, 647, 1365, 1, 5001, 13, 6]",0.0,2.0
1495,I wish cable and network news stations would stop broadcasting anything about 45. Keep the focus on moving forward with Biden/Harris. Turn off the baby monitor ,"['I', 'wish', 'cable', 'network', 'news', 'stations', 'would', 'stop', 'broadcasting', 'anything', '45', '.', 'Keep', 'focus', 'moving', 'forward', 'Biden/Harris', '.', 'Turn', 'baby', 'monitor']",21,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 966, 5001, 2623, 126, 5001, 16, 216, 5001, 253, 863, 1, 485, 970, 1715, 501, 163, 1, 5001, 5001, 2632]",0.128,0.0
1496,"I would be willing to bet Biden will nominate conservatives to the court to ""work with Republicans"" anyways so... ","['I', 'would', 'willing', 'bet', 'Biden', 'nominate', 'conservatives', 'court', '``', 'work', 'Republicans', ""''"", 'anyways', '...']",14,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 16, 1221, 497, 2, 5001, 1273, 375, 26, 170, 201, 25, 5001, 17]",0.0,2.0
1497,IT IS FAR FROM OVER AS YET. THOUSANDS MORE TO DIE IN THE USA THANKS TO TRUMP BEFORE BIDEN CAN STOP IT (IF HIS MOB CAN). USA WE PITY YOU BUT SOME OF YOU ELECTED THAT FOOL TRUMP. TRY &amp; SURVIVE!! ,"['IT', 'IS', 'FAR', 'FROM', 'OVER', 'AS', 'YET', '.', 'THOUSANDS', 'MORE', 'TO', 'DIE', 'IN', 'THE', 'USA', 'THANKS', 'TO', 'TRUMP', 'BEFORE', 'BIDEN', 'CAN', 'STOP', 'IT', '(', 'IF', 'HIS', 'MOB', 'CAN', ')', '.', 'USA', 'WE', 'PITY', 'YOU', 'BUT', 'SOME', 'OF', 'YOU', 'ELECTED', 'THAT', 'FOOL', 'TRUMP', '.', 'TRY', '&', 'amp', ';', 'SURVIVE', '!', '!']",50,"[276, 167, 5001, 2746, 960, 2772, 1409, 1, 5001, 770, 143, 5001, 369, 148, 398, 1260, 143, 250, 5001, 35, 2776, 5001, 276, 71, 578, 1479, 2770, 2776, 62, 1, 398, 817, 5001, 324, 946, 5001, 266, 324, 2603, 445, 5001, 250, 1, 5001, 22, 24, 18, 5001, 4, 4]",-0.8874,0.0
1498,Joe Biden Makes Quip About Stepping Down From Office After ‘Developing A Disease' - website_name ,"['Joe', 'Biden', 'Makes', 'Quip', 'About', 'Stepping', 'Down', 'From', 'Office', 'After', '‘', 'Developing', 'A', 'Disease', ""'"", '-', 'website_name']",17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 2, 1734, 5001, 1058, 5001, 2777, 418, 1096, 333, 177, 5001, 106, 2778, 41, 51, 6]",0.0,2.0
1499,"Helpful article to shed light why the US needs to look to LatAm. Climate angle is great. But, is this too generous or partisan? “When Biden last guided U.S.-Latin America policy... nearly all its countries were secure and stable democracies.” ","['Helpful', 'article', 'shed', 'light', 'US', 'needs', 'look', 'LatAm', '.', 'Climate', 'angle', 'great', '.', 'But', ',', 'generous', 'partisan', '?', '“', 'When', 'Biden', 'last', 'guided', 'U.S.-Latin', 'America', 'policy', '...', 'nearly', 'countries', 'secure', 'stable', 'democracies', '.', '”']",34,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5001, 877, 5001, 1601, 74, 171, 274, 5001, 1, 835, 5001, 290, 1, 88, 3, 5001, 2518, 8, 39, 314, 2, 275, 5001, 5001, 110, 484, 17, 1123, 1542, 1674, 2557, 5001, 1, 40]",0.93,1.0
1500,Biden is such an idiot. We've been ASKING people to wear mask for months. ,"['Biden', 'idiot', '.', 'We', ""'ve"", 'ASKING', 'people', 'wear', 'mask', 'months', '.']",11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 581, 1, 45, 111, 5001, 20, 42, 108, 400, 1]",-0.5106,0.0
1501,Why would North korea even want Biden? Kim Jong Un called Biden a 'rabid dog' lol ,"['Why', 'would', 'North', 'korea', 'even', 'want', 'Biden', '?', 'Kim', 'Jong', 'Un', 'called', 'Biden', ""'rabid"", 'dog', ""'"", 'lol']",17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 237, 16, 2128, 5001, 92, 66, 2, 8, 2775, 5001, 5001, 479, 2, 5001, 490, 41, 551]",0.4767,0.0
1502,That's lunacy. But I also see a 303-305 PV market for Biden at 16c. How could that even occur ? NE-02 ,"['That', ""'s"", 'lunacy', '.', 'But', 'I', 'also', 'see', '303-305', 'PV', 'market', 'Biden', '16c', '.', 'How', 'could', 'even', 'occur', '?', 'NE-02']",20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 5, 1504, 1, 88, 7, 139, 76, 5001, 5001, 151, 2, 5001, 1, 99, 60, 92, 5001, 8, 5001]",0.0,0.0
1503,Funny how the left wing thinks Biden's picks are all greedy corporate shills and the far right thinks they're all commies who want to destroy big business. We're living in the “Upside Down.” ,"['Funny', 'left', 'wing', 'thinks', 'Biden', ""'s"", 'picks', 'greedy', 'corporate', 'shills', 'far', 'right', 'thinks', ""'re"", 'commies', 'want', 'destroy', 'big', 'business', '.', 'We', ""'re"", 'living', '“', 'Upside', 'Down', '.', '”']",28,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1018, 258, 2378, 235, 2, 5, 684, 5001, 2682, 5001, 592, 77, 235, 69, 1945, 66, 575, 396, 918, 1, 45, 69, 1116, 39, 5001, 2777, 1, 40]",-0.3818,0.0
1504,"To be fair, it takes Dem poll workers to add ballots for biden and toss ballots for Trump to balance to Dominion's calculated totals. That's kind of like Dem voting, right? ","['To', 'fair', ',', 'takes', 'Dem', 'poll', 'workers', 'add', 'ballots', 'biden', 'toss', 'ballots', 'Trump', 'balance', 'Dominion', ""'s"", 'calculated', 'totals', '.', 'That', ""'s"", 'kind', 'like', 'Dem', 'voting', ',', 'right', '?']",28,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 141, 455, 3, 244, 759, 797, 557, 1149, 96, 46, 5001, 96, 10, 5001, 544, 5, 2630, 2534, 1, 59, 5, 690, 21, 759, 284, 3, 77, 8]",0.5434,2.0
1505,nobody said he was making fun of biden. ,"['nobody', 'said', 'making', 'fun', 'biden', '.']",6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2779, 61, 499, 1011, 46, 1]",0.5106,2.0
1506,"Biden will come for your guns, Trump won't!!!! website_name ","['Biden', 'come', 'guns', ',', 'Trump', 'wo', ""n't"", '!', '!', '!', '!', 'website_name']",12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 192, 5001, 3, 10, 107, 9, 4, 4, 4, 4, 6]",0.0,0.0
1507,It's NOT going to be overturned. Biden won fair and square. Conservatives judges have thrown out 39 Trump cases. William Bar said their was no evidence of voter fraud. ,"['It', ""'s"", 'NOT', 'going', 'overturned', '.', 'Biden', 'fair', 'square', '.', 'Conservatives', 'judges', 'thrown', '39', 'Trump', 'cases', '.', 'William', 'Bar', 'said', 'evidence', 'voter', 'fraud', '.']",24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 5, 149, 37, 1475, 1, 2, 455, 989, 1, 2780, 1637, 1662, 5001, 10, 587, 1, 1605, 5001, 61, 117, 207, 50, 1]",0.0,2.0
1508,"Couldn't agree more! In fact, Trump actually won by trillions and trillions and trillions of votes, likely more. Way more. Also every Biden voter should be in prison for disloyalty to Trump. Only us Trump supporters should enjoy full freedom as citizens! ","['Could', ""n't"", 'agree', '!', 'In', 'fact', ',', 'Trump', 'actually', 'trillions', 'trillions', 'trillions', 'votes', ',', 'likely', '.', 'Way', '.', 'Also', 'every', 'Biden', 'voter', 'prison', 'disloyalty', 'Trump', '.', 'Only', 'us', 'Trump', 'supporters', 'enjoy', 'full', 'freedom', 'citizens', '!']",35,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1231, 9, 280, 4, 112, 285, 3, 10, 208, 1735, 1735, 1735, 29, 3, 559, 1, 651, 1, 660, 341, 2, 207, 515, 5001, 10, 1, 483, 90, 10, 522, 1281, 779, 1299, 1061, 4]",0.88,1.0
1509,"I like Dr. Fauci, but I am discouraged by the fact that he let Trump overrule the science while he stayed silent. He should have spoke up Biden will ask Americans to wear masks for his first 100 days and says he's asked Fauci to be a chief medical adviser website_name ","['I', 'like', 'Dr.', 'Fauci', ',', 'I', 'discouraged', 'fact', 'let', 'Trump', 'overrule', 'science', 'stayed', 'silent', '.', 'He', 'spoke', 'Biden', 'ask', 'Americans', 'wear', 'masks', 'first', '100', 'days', 'says', ""'s"", 'asked', 'Fauci', 'chief', 'medical', 'adviser', 'website_name']",33,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 21, 138, 57, 3, 7, 5001, 285, 227, 10, 5001, 1675, 1071, 1726, 1, 27, 1647, 2, 52, 32, 42, 43, 38, 23, 28, 44, 5, 130, 57, 168, 161, 194, 6]",-0.4215,0.0
1510,Trump's legal team npw alleging fraud was to take votes off Biden!😅👇👇 ,"['Trump', ""'s"", 'legal', 'team', 'npw', 'alleging', 'fraud', 'take', 'votes', 'Biden', '!', '😅👇👇']",12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 5, 590, 75, 5001, 1247, 50, 81, 29, 2, 4, 5001]",-0.5562,2.0
1511,Joe Biden is a retard ,"['Joe', 'Biden', 'retard']",3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 2, 5001]",-0.5267,0.0
1512,Look at how many voted for Biden this election and say that again with a straight face. ,"['Look', 'many', 'voted', 'Biden', 'election', 'say', 'straight', 'face', '.']",9,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1084, 162, 72, 2, 19, 63, 987, 352, 1]",0.2263,2.0
1513,"Pope Francis joins Joe Biden: ""Build Back Better"" is their Agenda website_name via ","['Pope', 'Francis', 'joins', 'Joe', 'Biden', ':', '``', 'Build', 'Back', 'Better', ""''"", 'Agenda', 'website_name', 'via']",14,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2769, 5001, 5001, 12, 2, 13, 26, 1495, 1603, 924, 25, 5001, 6, 56]",0.4404,2.0
1514,"If you people means the true conservatives that voted biden in but kept our Republican Senators, then yes, I am you people ","['If', 'people', 'means', 'true', 'conservatives', 'voted', 'biden', 'kept', 'Republican', 'Senators', ',', 'yes', ',', 'I', 'people']",15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 20, 304, 282, 1273, 72, 46, 2550, 184, 2308, 3, 968, 3, 7, 20]",0.6652,2.0
1515,What Biden does in the next 4 years could have a monumental impact on the global fight against corruption. Let's hope this comes to pass!! ,"['What', 'Biden', 'next', '4', 'years', 'could', 'monumental', 'impact', 'global', 'fight', 'corruption', '.', 'Let', ""'s"", 'hope', 'comes', 'pass', '!', '!']",19,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 2, 155, 187, 105, 60, 5001, 5001, 456, 761, 691, 1, 316, 5, 131, 725, 695, 4, 4]",0.2225,1.0
1516,Joe Biden has no such power and never will ,"['Joe', 'Biden', 'power', 'never']",4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 2, 150, 115]",-0.296,0.0
